Timestamp,OperationName,Phase,DurationMs,MemoryBefore,MemoryAfter,MemoryDelta,Gen0,Gen1,Gen2
2026-01-13T10:23:16.9268830Z,PhotoViewer,SetImage,88.374,86178384,87393040,1214656,0,0,0
2026-01-13T10:23:16.9862929Z,ProcessImage,Complete,801.732,83971608,86133040,2161432,4675,462,28
2026-01-13T10:23:17.1174759Z,ProcessImage,GPU_Pass,2.777,87548880,87570984,22104,0,0,0
2026-01-13T10:23:17.7389754Z,ProcessImage,CPU_Pass,589.802,80308680,84254072,3945392,0,0,0
2026-01-13T10:23:17.8649469Z,PhotoViewer,SetImage,88.951,84658824,85824248,1165424,0,0,0
2026-01-13T10:23:17.9220936Z,ProcessImage,Complete,807.477,87548880,84254072,-3294808,4693,462,28
2026-01-13T10:23:18.0550587Z,ProcessImage,GPU_Pass,2.823,85881728,85881728,0,0,0,0
2026-01-13T10:23:18.6820087Z,ProcessImage,CPU_Pass,592.401,85881728,83726584,-2155144,0,0,0
2026-01-13T10:23:18.8110753Z,PhotoViewer,SetImage,90.630,83734808,84968864,1234056,0,0,0
2026-01-13T10:23:18.8731158Z,ProcessImage,Complete,820.909,85881728,83726584,-2155144,4707,463,28
2026-01-13T10:23:19.0223331Z,ProcessImage,GPU_Pass,2.895,85096376,85096376,0,0,0,0
2026-01-13T10:23:19.7084534Z,ProcessImage,CPU_Pass,656.258,85096376,86740608,1644232,0,0,0
2026-01-13T10:23:19.8427282Z,PhotoViewer,SetImage,94.204,86748832,87998768,1249936,0,0,0
2026-01-13T10:23:19.9080257Z,ProcessImage,Complete,888.311,85096376,86740608,1644232,4721,463,28
2026-01-13T10:23:20.0622416Z,ProcessImage,GPU_Pass,2.725,88145976,88145976,0,0,0,0
2026-01-13T10:23:20.6856364Z,ProcessImage,CPU_Pass,590.183,88226608,90765112,2538504,0,0,0
2026-01-13T10:23:20.8190106Z,PhotoViewer,SetImage,94.042,90977912,92104448,1126536,0,0,0
2026-01-13T10:23:20.8895148Z,ProcessImage,Complete,830.024,88145976,90765112,2619136,4735,465,28
2026-01-13T10:23:21.0288479Z,ProcessImage,GPU_Pass,2.823,92251416,92251416,0,0,0,0
2026-01-13T10:23:21.6388020Z,ProcessImage,CPU_Pass,580.639,92251416,89348832,-2902584,0,0,0
2026-01-13T10:23:21.7703224Z,PhotoViewer,SetImage,93.861,89348832,88529040,-819792,0,0,0
2026-01-13T10:23:21.8317044Z,ProcessImage,Complete,805.717,92251416,89348832,-2902584,4751,465,28
2026-01-13T10:23:21.9718790Z,ProcessImage,GPU_Pass,3.002,88815264,88815264,0,0,0,0
2026-01-13T10:23:22.5836816Z,ProcessImage,CPU_Pass,583.067,88823488,90423984,1600496,0,0,0
2026-01-13T10:23:22.7116333Z,PhotoViewer,SetImage,89.250,90423984,91665248,1241264,0,0,0
2026-01-13T10:23:22.7742182Z,ProcessImage,Complete,805.342,88815264,90423984,1608720,4766,466,28
2026-01-13T10:23:22.9230033Z,ProcessImage,GPU_Pass,3.065,91877624,91877624,0,0,0,0
2026-01-13T10:23:23.5467758Z,ProcessImage,CPU_Pass,592.772,91957704,92267272,309568,0,0,0
2026-01-13T10:23:23.6786403Z,PhotoViewer,SetImage,94.546,92576368,92034712,-541656,0,0,0
2026-01-13T10:23:23.7363792Z,ProcessImage,Complete,816.505,91877624,92267272,389648,4781,466,28
2026-01-13T10:23:23.8749451Z,ProcessImage,GPU_Pass,2.852,92197984,92197984,0,0,0,0
2026-01-13T10:23:24.4881174Z,ProcessImage,CPU_Pass,584.670,92197984,91308264,-889720,0,0,0
2026-01-13T10:23:24.6165566Z,PhotoViewer,SetImage,89.805,91316488,92561392,1244904,0,0,0
2026-01-13T10:23:24.6730577Z,ProcessImage,Complete,801.020,92197984,91308264,-889720,4795,468,28
2026-01-13T10:23:24.8129913Z,ProcessImage,GPU_Pass,2.694,92713904,92722096,8192,0,0,0
2026-01-13T10:23:25.4073959Z,ProcessImage,CPU_Pass,565.825,92730320,94980840,2250520,0,0,0
2026-01-13T10:23:25.5404739Z,PhotoViewer,SetImage,96.163,94997288,96136792,1139504,0,0,0
2026-01-13T10:23:25.6168227Z,ProcessImage,Complete,806.363,92713904,94980840,2266936,4809,468,28
2026-01-13T10:23:25.8135260Z,ProcessImage,GPU_Pass,3.860,96300488,96341288,40800,0,0,0
2026-01-13T10:23:26.4857249Z,ProcessImage,CPU_Pass,629.422,96341288,95964656,-376632,0,0,0
2026-01-13T10:23:26.6253482Z,PhotoViewer,SetImage,99.028,95964656,97264920,1300264,0,0,0
2026-01-13T10:23:26.6894805Z,ProcessImage,Complete,879.868,96300488,95964656,-335832,4823,469,28
2026-01-13T10:23:26.8309247Z,ProcessImage,GPU_Pass,3.362,97501064,97501064,0,0,0,0
2026-01-13T10:23:27.4532570Z,ProcessImage,CPU_Pass,592.199,97579544,96451584,-1127960,0,0,0
2026-01-13T10:23:27.5832738Z,PhotoViewer,SetImage,90.935,96459808,97655520,1195712,0,0,0
2026-01-13T10:23:27.6415022Z,ProcessImage,Complete,813.978,97501064,96451584,-1049480,4837,469,28
2026-01-13T10:23:27.7787376Z,ProcessImage,GPU_Pass,2.792,97785208,97793408,8200,0,0,0
2026-01-13T10:23:28.3739907Z,ProcessImage,CPU_Pass,566.043,97793408,97865552,72144,0,0,0
2026-01-13T10:23:28.5017940Z,PhotoViewer,SetImage,91.984,97873776,97356704,-517072,0,0,0
2026-01-13T10:23:28.5609115Z,ProcessImage,Complete,784.981,97785208,97865552,80344,4851,470,28
2026-01-13T10:23:28.6957775Z,ProcessImage,GPU_Pass,2.882,97496040,97496040,0,0,0,0
2026-01-13T10:23:29.3147927Z,ProcessImage,CPU_Pass,589.914,97496040,99473848,1977808,0,0,0
2026-01-13T10:23:29.4435429Z,PhotoViewer,SetImage,91.352,99473848,100850136,1376288,0,0,0
2026-01-13T10:23:29.5021262Z,ProcessImage,Complete,809.157,97496040,99473848,1977808,4866,470,28
2026-01-13T10:23:29.6379215Z,ProcessImage,GPU_Pass,2.981,101019872,101019872,0,0,0,0
2026-01-13T10:23:30.2422868Z,ProcessImage,CPU_Pass,574.974,101019872,104960272,3940400,0,0,0
2026-01-13T10:23:30.3688820Z,PhotoViewer,SetImage,88.944,104976704,106235160,1258456,0,0,0
2026-01-13T10:23:30.4285319Z,ProcessImage,Complete,793.474,101019872,104960272,3940400,4881,470,28
2026-01-13T10:23:30.5640297Z,ProcessImage,GPU_Pass,3.270,106416704,106416704,0,0,0,0
2026-01-13T10:23:31.1694530Z,ProcessImage,CPU_Pass,577.355,106424928,106631320,206392,0,0,0
2026-01-13T10:23:31.2988383Z,PhotoViewer,SetImage,91.200,106639544,107899136,1259592,0,0,0
2026-01-13T10:23:31.3631563Z,ProcessImage,Complete,802.442,106416704,106631320,214616,4895,471,28
2026-01-13T10:23:31.5052634Z,ProcessImage,GPU_Pass,2.816,100568264,100576488,8224,0,0,0
2026-01-13T10:23:32.1322910Z,ProcessImage,CPU_Pass,596.730,100665184,104004056,3338872,0,0,0
2026-01-13T10:23:32.2603759Z,PhotoViewer,SetImage,91.750,104004056,105250608,1246552,0,0,0
2026-01-13T10:23:32.3202919Z,ProcessImage,Complete,817.899,100568264,104004056,3435792,4910,471,28
2026-01-13T10:23:32.4668218Z,ProcessImage,GPU_Pass,3.053,105421432,105421432,0,0,0,0
2026-01-13T10:23:33.0831080Z,ProcessImage,CPU_Pass,586.043,105421432,108659608,3238176,0,0,0
2026-01-13T10:23:33.2120894Z,PhotoViewer,SetImage,92.220,108667832,109958976,1291144,0,0,0
2026-01-13T10:23:33.2691891Z,ProcessImage,Complete,805.471,105421432,108659608,3238176,4924,471,28
2026-01-13T10:23:33.4107763Z,ProcessImage,GPU_Pass,2.847,110139040,110139040,0,0,0,0
2026-01-13T10:23:34.0189369Z,ProcessImage,CPU_Pass,578.291,110139040,108319976,-1819064,0,0,0
2026-01-13T10:23:34.1496292Z,PhotoViewer,SetImage,90.366,108328200,109632744,1304544,0,0,0
2026-01-13T10:23:34.2089371Z,ProcessImage,Complete,801.028,110139040,108319976,-1819064,4939,474,28
2026-01-13T10:23:34.3498364Z,ProcessImage,GPU_Pass,2.810,109842096,109842096,0,0,0,0
2026-01-13T10:23:34.9770263Z,ProcessImage,CPU_Pass,597.144,109906944,108194112,-1712832,0,0,0
2026-01-13T10:23:35.1014716Z,PhotoViewer,SetImage,88.758,108543448,109678720,1135272,0,0,0
2026-01-13T10:23:35.1608529Z,ProcessImage,Complete,813.986,109842096,108194112,-1647984,4955,474,28
2026-01-13T10:23:35.2925340Z,ProcessImage,GPU_Pass,2.689,109801000,109801000,0,0,0,0
2026-01-13T10:23:35.9190773Z,ProcessImage,CPU_Pass,598.490,109801000,111751520,1950520,0,0,0
2026-01-13T10:23:36.0444358Z,PhotoViewer,SetImage,90.669,111759744,113020776,1261032,0,0,0
2026-01-13T10:23:36.1124572Z,ProcessImage,Complete,822.642,109801000,111751520,1950520,4970,474,28
2026-01-13T10:23:36.2633468Z,ProcessImage,GPU_Pass,2.914,113192856,113192856,0,0,0,0
2026-01-13T10:23:36.9070207Z,ProcessImage,CPU_Pass,611.420,113201080,115379544,2178464,0,0,0
2026-01-13T10:23:37.0440170Z,PhotoViewer,SetImage,95.915,115617288,116749808,1132520,0,0,0
2026-01-13T10:23:37.1102745Z,ProcessImage,Complete,849.901,113192856,115379544,2186688,4981,475,28
2026-01-13T10:23:37.2688435Z,ProcessImage,GPU_Pass,2.676,108649096,108649096,0,0,0,0
2026-01-13T10:23:37.9025445Z,ProcessImage,CPU_Pass,602.158,108657320,112724424,4067104,0,0,0
2026-01-13T10:23:38.0383642Z,PhotoViewer,SetImage,91.673,113073552,114136648,1063096,0,0,0
2026-01-13T10:23:38.1051695Z,ProcessImage,Complete,839.011,108649096,112724424,4075328,4996,475,28
2026-01-13T10:23:38.2512960Z,ProcessImage,GPU_Pass,3.002,114331928,114389224,57296,0,0,0
2026-01-13T10:23:38.8952969Z,ProcessImage,CPU_Pass,610.876,114389224,113142920,-1246304,0,0,0
2026-01-13T10:23:39.0300542Z,PhotoViewer,SetImage,92.641,113142920,114430096,1287176,0,0,0
2026-01-13T10:23:39.0952084Z,ProcessImage,Complete,846.979,114331928,113142920,-1189008,5011,476,28
2026-01-13T10:23:39.3436349Z,ProcessImage,GPU_Pass,4.333,114632728,114688408,55680,0,0,0
2026-01-13T10:23:40.0562040Z,ProcessImage,CPU_Pass,668.219,114688408,117423360,2734952,0,0,0
2026-01-13T10:23:40.3484219Z,PhotoViewer,SetImage,117.730,117447944,118558888,1110944,0,0,0
2026-01-13T10:23:40.4289837Z,ProcessImage,Complete,1090.052,114632728,117423360,2790632,5026,476,28
2026-01-13T10:23:40.5982717Z,ProcessImage,GPU_Pass,3.136,118810752,118810752,0,0,0,0
2026-01-13T10:23:41.2564058Z,ProcessImage,CPU_Pass,622.466,118810752,118348176,-462576,0,0,0
2026-01-13T10:23:41.3912343Z,PhotoViewer,SetImage,94.670,118577696,119708544,1130848,0,0,0
2026-01-13T10:23:41.4616487Z,ProcessImage,Complete,866.611,118810752,118348176,-462576,5040,477,28
2026-01-13T10:23:41.6163603Z,ProcessImage,GPU_Pass,2.922,119854776,119854776,0,0,0,0
2026-01-13T10:23:42.2409523Z,ProcessImage,CPU_Pass,595.336,119854776,119583864,-270912,0,0,0
2026-01-13T10:23:42.3738994Z,PhotoViewer,SetImage,92.074,119592088,120930488,1338400,0,0,0
2026-01-13T10:23:42.4336760Z,ProcessImage,Complete,820.248,119854776,119583864,-270912,5055,477,28
2026-01-13T10:23:42.5749081Z,ProcessImage,GPU_Pass,2.858,121083424,121091648,8224,0,0,0
2026-01-13T10:23:43.2253239Z,ProcessImage,CPU_Pass,620.548,121091648,118557976,-2533672,0,0,0
2026-01-13T10:23:43.3574040Z,PhotoViewer,SetImage,93.448,118566200,119821392,1255192,0,0,0
2026-01-13T10:23:43.4301050Z,ProcessImage,Complete,857.367,121083424,118557976,-2525448,5070,478,28
2026-01-13T10:23:43.5896745Z,ProcessImage,GPU_Pass,2.935,120010000,120010000,0,0,0,0
2026-01-13T10:23:44.2593607Z,ProcessImage,CPU_Pass,635.547,120018224,118165296,-1852928,0,0,0
2026-01-13T10:23:44.4001704Z,PhotoViewer,SetImage,99.029,118165296,119428840,1263544,0,0,0
2026-01-13T10:23:44.4669595Z,ProcessImage,Complete,880.286,120010000,118165296,-1844704,5089,479,28
2026-01-13T10:23:44.6417496Z,ProcessImage,GPU_Pass,2.977,119617000,119617000,0,0,0,0
2026-01-13T10:23:45.3821297Z,ProcessImage,CPU_Pass,708.336,119689872,124004800,4314928,0,0,0
2026-01-13T10:23:45.5232586Z,PhotoViewer,SetImage,97.076,124552632,124080200,-472432,0,0,0
2026-01-13T10:23:45.6007123Z,ProcessImage,Complete,962.023,119617000,124004800,4387800,5106,481,28
2026-01-13T10:23:45.8191754Z,ProcessImage,GPU_Pass,3.613,124461000,124461000,0,0,0,0
2026-01-13T10:23:46.5489846Z,ProcessImage,CPU_Pass,692.428,124469224,126768760,2299536,0,0,0
2026-01-13T10:23:46.6982113Z,PhotoViewer,SetImage,99.914,126776984,128047576,1270592,0,0,0
2026-01-13T10:23:46.8055508Z,ProcessImage,Complete,990.102,124461000,126768760,2307760,5122,482,28
2026-01-13T10:23:46.9723208Z,ProcessImage,GPU_Pass,3.199,128283088,128283088,0,0,0,0
2026-01-13T10:23:47.6257939Z,ProcessImage,CPU_Pass,616.378,128291280,130930576,2639296,0,0,0
2026-01-13T10:23:47.7764742Z,PhotoViewer,SetImage,95.969,124487456,125768656,1281200,0,0,0
2026-01-13T10:23:47.8426407Z,ProcessImage,Complete,873.557,128283088,130930576,2647488,5139,485,28
2026-01-13T10:23:47.9936350Z,ProcessImage,GPU_Pass,2.803,125922160,125922160,0,0,0,0
2026-01-13T10:23:48.6482123Z,ProcessImage,CPU_Pass,621.637,125930384,134914248,8983864,0,0,0
2026-01-13T10:23:48.7885263Z,PhotoViewer,SetImage,90.807,126828536,128100032,1271496,0,0,0
2026-01-13T10:23:48.8589452Z,ProcessImage,Complete,868.167,125922160,134914248,8992088,5153,485,28
2026-01-13T10:23:49.0141167Z,ProcessImage,GPU_Pass,2.935,128238352,128238352,0,0,0,0
2026-01-13T10:23:49.6899971Z,ProcessImage,CPU_Pass,642.959,128246576,129448736,1202160,0,0,0
2026-01-13T10:23:49.8269440Z,PhotoViewer,SetImage,92.021,129448736,130740752,1292016,0,0,0
2026-01-13T10:23:49.9090308Z,ProcessImage,Complete,897.816,128238352,129448736,1210384,5167,488,28
2026-01-13T10:23:50.0561151Z,ProcessImage,GPU_Pass,2.749,130933632,130933632,0,0,0,0
2026-01-13T10:23:50.7826828Z,ProcessImage,CPU_Pass,695.426,130933632,130456856,-476776,0,0,0
2026-01-13T10:23:50.9230102Z,PhotoViewer,SetImage,97.857,130456856,131900400,1443544,0,0,0
2026-01-13T10:23:50.9999669Z,ProcessImage,Complete,946.640,130933632,130456856,-476776,5181,490,28
2026-01-13T10:23:51.7341189Z,ProcessImage,GPU_Pass,3.651,132647808,132655992,8184,0,0,0
2026-01-13T10:23:52.4098895Z,ProcessImage,CPU_Pass,636.144,132720264,136140592,3420328,0,0,0
2026-01-13T10:23:52.5393580Z,PhotoViewer,SetImage,82.213,136165264,137472256,1306992,0,0,0
2026-01-13T10:23:52.6107350Z,ProcessImage,Complete,880.536,132647808,136140592,3492784,5195,492,28
2026-01-13T10:23:52.8039375Z,ProcessImage,GPU_Pass,3.206,137752264,137752264,0,0,0,0
2026-01-13T10:23:53.4191665Z,ProcessImage,CPU_Pass,579.868,137752264,133293144,-4459120,0,0,0
2026-01-13T10:23:53.5471510Z,PhotoViewer,SetImage,86.776,133301368,134745368,1444000,0,0,0
2026-01-13T10:23:53.6096664Z,ProcessImage,Complete,808.965,137752264,133293144,-4459120,5218,494,28
2026-01-13T10:23:53.7997029Z,ProcessImage,GPU_Pass,2.304,135157504,135157504,0,0,0,0
2026-01-13T10:23:54.4298433Z,ProcessImage,CPU_Pass,596.779,135165728,138191248,3025520,0,0,0
2026-01-13T10:23:54.5597496Z,PhotoViewer,SetImage,85.170,138207696,139580432,1372736,0,0,0
2026-01-13T10:23:54.6331410Z,ProcessImage,Complete,835.812,135157504,138191248,3033744,5232,494,28
2026-01-13T10:23:54.8230838Z,ProcessImage,GPU_Pass,2.524,139829992,139829992,0,0,0,0
2026-01-13T10:23:55.4770961Z,ProcessImage,CPU_Pass,620.372,139829992,144374808,4544816,0,0,0
2026-01-13T10:23:55.6105226Z,PhotoViewer,SetImage,88.702,144412064,145668272,1256208,0,0,0
2026-01-13T10:23:55.6855049Z,ProcessImage,Complete,865.003,139829992,144374808,4544816,5245,494,28
2026-01-13T10:23:55.9081871Z,ProcessImage,GPU_Pass,2.203,145920936,145920936,0,0,0,0
2026-01-13T10:23:56.5541277Z,ProcessImage,CPU_Pass,611.820,145986344,140870736,-5115608,0,0,0
2026-01-13T10:23:56.6890129Z,PhotoViewer,SetImage,88.467,140878960,142028912,1149952,0,0,0
2026-01-13T10:23:56.7616114Z,ProcessImage,Complete,855.634,145920936,140870736,-5050200,5262,496,28
2026-01-13T10:23:56.9638106Z,ProcessImage,GPU_Pass,2.668,140413480,140413480,0,0,0,0
2026-01-13T10:23:57.6098010Z,ProcessImage,CPU_Pass,611.791,140413480,143644200,3230720,0,0,0
2026-01-13T10:23:57.7949402Z,PhotoViewer,SetImage,138.012,143644200,145107024,1462824,0,0,0
2026-01-13T10:23:57.8770020Z,ProcessImage,Complete,915.928,140413480,143644200,3230720,5277,496,28
2026-01-13T10:23:58.0653858Z,ProcessImage,GPU_Pass,2.690,145285248,145285248,0,0,0,0
2026-01-13T10:23:58.8601586Z,ProcessImage,CPU_Pass,763.266,145350664,145366240,15576,0,0,0
2026-01-13T10:23:59.0191945Z,PhotoViewer,SetImage,91.760,145505552,146791760,1286208,0,0,0
2026-01-13T10:23:59.1008739Z,ProcessImage,Complete,1038.193,145285248,145366240,80992,5292,497,28
2026-01-13T10:23:59.2895727Z,ProcessImage,GPU_Pass,2.692,146974168,146974168,0,0,0,0
2026-01-13T10:23:59.9357966Z,ProcessImage,CPU_Pass,611.008,147051896,143615024,-3436872,0,0,0
2026-01-13T10:24:00.0706850Z,PhotoViewer,SetImage,90.654,143623248,144926072,1302824,0,0,0
2026-01-13T10:24:00.1484579Z,ProcessImage,Complete,861.559,146974168,143615024,-3359144,5307,498,28
2026-01-13T10:24:00.4177714Z,ProcessImage,GPU_Pass,2.671,145155896,145155896,0,0,0,0
2026-01-13T10:24:01.0738167Z,ProcessImage,CPU_Pass,622.765,145237984,146054528,816544,0,0,0
2026-01-13T10:24:01.2069226Z,PhotoViewer,SetImage,89.714,146062752,147536352,1473600,0,0,0
2026-01-13T10:24:01.2704861Z,ProcessImage,Complete,855.337,145155896,146054528,898632,5323,502,28
2026-01-13T10:24:01.4555008Z,ProcessImage,GPU_Pass,2.562,147785536,147785536,0,0,0,0
2026-01-13T10:24:02.0809088Z,ProcessImage,CPU_Pass,596.115,147785536,148610472,824936,0,0,0
2026-01-13T10:24:02.2120305Z,PhotoViewer,SetImage,88.654,148618440,149918240,1299800,0,0,0
2026-01-13T10:24:02.2955042Z,ProcessImage,Complete,842.605,147785536,148610472,824936,5337,504,28
2026-01-13T10:24:02.4757190Z,ProcessImage,GPU_Pass,2.438,150175376,150175376,0,0,0,0
2026-01-13T10:24:03.0988018Z,ProcessImage,CPU_Pass,587.021,150175376,152589528,2414152,0,0,0
2026-01-13T10:24:03.2585435Z,PhotoViewer,SetImage,117.888,152597752,153898440,1300688,0,0,0
2026-01-13T10:24:03.3319078Z,ProcessImage,Complete,858.676,150175376,152589528,2414152,5351,504,28
2026-01-13T10:24:03.5098130Z,ProcessImage,GPU_Pass,2.317,154122784,154122784,0,0,0,0
2026-01-13T10:24:04.1319179Z,ProcessImage,CPU_Pass,592.010,154130984,154388680,257696,0,0,0
2026-01-13T10:24:04.2686831Z,PhotoViewer,SetImage,90.032,154388680,155696600,1307920,0,0,0
2026-01-13T10:24:04.3278545Z,ProcessImage,Complete,820.409,154122784,154388680,265896,5369,510,28
2026-01-13T10:24:04.4939732Z,ProcessImage,GPU_Pass,2.347,155881576,155881576,0,0,0,0
2026-01-13T10:24:05.1465523Z,ProcessImage,CPU_Pass,623.553,155960960,156817864,856904,0,0,0
2026-01-13T10:24:05.2765464Z,PhotoViewer,SetImage,90.965,156826088,158147304,1321216,0,0,0
2026-01-13T10:24:05.3417185Z,ProcessImage,Complete,850.129,155881576,156817864,936288,5383,510,28
2026-01-13T10:24:05.5202242Z,ProcessImage,GPU_Pass,2.551,158371560,158371560,0,0,0,0
2026-01-13T10:24:06.1676680Z,ProcessImage,CPU_Pass,615.163,158461688,155410576,-3051112,0,0,0
2026-01-13T10:24:06.2997266Z,PhotoViewer,SetImage,90.891,155418800,156727752,1308952,0,0,0
2026-01-13T10:24:06.3583897Z,ProcessImage,Complete,840.818,158371560,155410576,-2960984,5398,511,28
2026-01-13T10:24:06.5934093Z,ProcessImage,GPU_Pass,2.373,-227295848,-227295848,0,0,0,0
2026-01-13T10:24:07.4609675Z,ProcessImage,CPU_Pass,830.246,-227295848,-114562048,112733800,0,0,0
2026-01-13T10:24:07.6064541Z,PhotoViewer,SetImage,97.101,-114183864,-113054080,1129784,0,0,0
2026-01-13T10:24:07.6752968Z,ProcessImage,Complete,1083.954,-227295848,-114562048,112733800,5422,522,31
2026-01-13T10:24:07.9087002Z,ProcessImage,GPU_Pass,5.626,-112777600,-112777600,0,0,0,0
2026-01-13T10:24:08.5934072Z,ProcessImage,CPU_Pass,631.869,-112769456,15257472,128026928,0,0,0
2026-01-13T10:24:08.7469855Z,PhotoViewer,SetImage,102.208,15257472,16393688,1136216,0,0,0
2026-01-13T10:24:08.8271568Z,ProcessImage,Complete,924.278,-112777600,15257472,128035072,5442,522,31
2026-01-13T10:24:09.0422823Z,ProcessImage,GPU_Pass,3.120,16642928,16642928,0,0,0,0
2026-01-13T10:24:09.7950347Z,ProcessImage,CPU_Pass,712.840,16642928,19041456,2398528,0,0,0
2026-01-13T10:24:09.9497257Z,PhotoViewer,SetImage,97.888,16529112,17709832,1180720,0,0,0
2026-01-13T10:24:10.0277668Z,ProcessImage,Complete,988.501,16642928,19041456,2398528,5462,522,31
2026-01-13T10:24:10.2398986Z,ProcessImage,GPU_Pass,2.873,17925800,17933952,8152,0,0,0
2026-01-13T10:24:10.9053875Z,ProcessImage,CPU_Pass,626.308,17933952,18123536,189584,0,0,0
2026-01-13T10:24:11.0488199Z,PhotoViewer,SetImage,98.123,18268320,19436536,1168216,0,0,0
2026-01-13T10:24:11.1217022Z,ProcessImage,Complete,884.715,17925800,18123536,197736,5483,523,31
2026-01-13T10:24:11.3192461Z,ProcessImage,GPU_Pass,2.325,19592136,19592136,0,0,0,0
2026-01-13T10:24:11.9442971Z,ProcessImage,CPU_Pass,589.270,19656352,20185912,529560,0,0,0
2026-01-13T10:24:12.0829566Z,PhotoViewer,SetImage,92.643,18394440,19550472,1156032,0,0,0
2026-01-13T10:24:12.1556150Z,ProcessImage,Complete,838.765,19592136,20185912,593776,5504,523,31
2026-01-13T10:24:12.3538602Z,ProcessImage,GPU_Pass,3.035,19728936,19728936,0,0,0,0
2026-01-13T10:24:12.9803210Z,ProcessImage,CPU_Pass,589.059,19786048,21206352,1420304,0,0,0
2026-01-13T10:24:13.1170102Z,PhotoViewer,SetImage,93.752,21222720,22364528,1141808,0,0,0
2026-01-13T10:24:13.1857683Z,ProcessImage,Complete,835.004,19728936,21206352,1477416,5523,523,31
2026-01-13T10:24:13.9402482Z,ProcessImage,GPU_Pass,4.040,21155064,21155064,0,0,0,0
2026-01-13T10:24:14.5528198Z,ProcessImage,CPU_Pass,574.068,21163288,22736168,1572880,0,0,0
2026-01-13T10:24:14.6922564Z,PhotoViewer,SetImage,93.462,22752616,23939872,1187256,0,0,0
2026-01-13T10:24:14.7585492Z,ProcessImage,Complete,822.492,21155064,22736168,1581104,5543,523,31
2026-01-13T10:24:14.9405586Z,ProcessImage,GPU_Pass,3.032,24239184,24239184,0,0,0,0
2026-01-13T10:24:15.5896135Z,ProcessImage,CPU_Pass,616.081,24239184,-6864896,-31104080,0,0,0
2026-01-13T10:24:15.7638395Z,PhotoViewer,SetImage,122.276,-6698800,-5506296,1192504,0,0,0
2026-01-13T10:24:15.8364600Z,ProcessImage,Complete,898.968,24239184,-6864896,-31104080,5566,524,32
2026-01-13T10:24:16.0102566Z,ProcessImage,GPU_Pass,2.686,-5350392,-5350392,0,0,0,0
2026-01-13T10:24:16.6218368Z,ProcessImage,CPU_Pass,577.011,-5259984,3125680,8385664,0,0,0
2026-01-13T10:24:16.7915157Z,PhotoViewer,SetImage,123.281,3291256,5248568,1957312,0,0,0
2026-01-13T10:24:16.8640945Z,ProcessImage,Complete,856.529,-5350392,3125680,8476072,5589,524,32
2026-01-13T10:24:17.0311867Z,ProcessImage,GPU_Pass,2.779,5420464,5420464,0,0,0,0
2026-01-13T10:24:17.6427627Z,ProcessImage,CPU_Pass,576.460,5467840,10917744,5449904,0,0,0
2026-01-13T10:24:17.8011099Z,PhotoViewer,SetImage,113.460,11055688,12222800,1167112,0,0,0
2026-01-13T10:24:17.8757962Z,ProcessImage,Complete,847.415,5420464,10917744,5497280,5611,524,32
2026-01-13T10:24:18.0544499Z,ProcessImage,GPU_Pass,3.352,12387024,12387024,0,0,0,0
2026-01-13T10:24:18.6770709Z,ProcessImage,CPU_Pass,586.504,12465248,14646576,2181328,0,0,0
2026-01-13T10:24:18.8309787Z,PhotoViewer,SetImage,111.594,14800728,15963008,1162280,0,0,0
2026-01-13T10:24:18.9060654Z,ProcessImage,Complete,854.990,12387024,14646576,2259552,5632,527,32
2026-01-13T10:24:19.0661892Z,ProcessImage,GPU_Pass,2.787,16158384,16158384,0,0,0,0
2026-01-13T10:24:19.6886354Z,ProcessImage,CPU_Pass,585.553,16166528,18111952,1945424,0,0,0
2026-01-13T10:24:19.8779114Z,PhotoViewer,SetImage,121.099,18238560,14212992,-4025568,0,0,0
2026-01-13T10:24:19.9491334Z,ProcessImage,Complete,885.828,16158384,18111952,1953568,5653,528,33
2026-01-13T10:24:20.1162669Z,ProcessImage,GPU_Pass,2.761,14421808,14421808,0,0,0,0
2026-01-13T10:24:20.7430834Z,ProcessImage,CPU_Pass,589.422,14500528,16425912,1925384,0,0,0
2026-01-13T10:24:20.8881344Z,PhotoViewer,SetImage,101.138,16425912,17597128,1171216,0,0,0
2026-01-13T10:24:20.9625994Z,ProcessImage,Complete,849.127,14421808,16425912,2004104,5673,530,33
